DATE,USD,JPY,GBP,EUR,CAD,CHF,AUD,NZD,NOK,SEK
2005-08-18,3.5,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-19,3.54,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-20,3.54,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-21,3.54,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-22,3.51,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-23,3.49,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-24,3.5,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-25,3.55,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-26,3.54,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-27,3.54,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-28,3.54,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-29,3.54,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-30,3.52,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-08-31,3.63,0.001,4.59465,1.0,2.68,0.675881090909091,5.62,7.03,2.25,1.48
2005-09-01,3.57,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-02,3.49,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-03,3.49,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-04,3.49,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-05,3.49,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-06,3.57,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-07,3.48,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-08,3.49,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-09,3.49,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-10,3.49,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-11,3.49,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-12,3.5,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-13,3.45,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-14,3.54,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-15,3.67,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-16,3.62,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-17,3.62,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-18,3.62,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-19,3.62,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-20,3.67,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-21,3.72,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-22,3.77,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-23,3.76,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-24,3.76,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-25,3.76,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-26,3.83,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-27,3.73,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-28,3.76,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-29,3.82,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-09-30,3.93,0.001,4.59686,1.0,2.795,0.674919636363636,5.62,7.09,2.35,1.47
2005-10-01,3.93,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-02,3.93,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-03,3.87,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-04,3.75,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-05,3.75,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-06,3.76,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-07,3.73,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-08,3.73,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-09,3.73,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-10,3.73,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-11,3.72,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-12,3.36,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-13,3.75,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-14,3.77,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-15,3.77,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-16,3.77,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-17,3.82,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-18,3.71,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-19,3.71,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-20,3.77,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-21,3.76,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-22,3.76,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-23,3.76,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-24,3.76,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-25,3.74,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-26,3.75,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-27,3.85,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-28,3.9,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-29,3.9,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-30,3.9,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-10-31,4.02,0.001,4.58701,1.0,2.98,0.722154380952381,5.63,7.28,2.45,1.49
2005-11-01,3.99,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-02,3.99,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-03,4.01,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-04,4.0,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-05,4.0,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-06,4.0,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-07,3.99,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-08,3.95,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-09,4.02,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-10,3.98,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-11,3.98,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-12,3.98,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-13,3.98,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-14,4.03,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-15,3.97,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-16,3.96,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-17,3.98,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-18,4.0,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-19,4.0,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-20,4.0,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-21,4.03,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-22,3.99,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-23,4.01,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-24,4.01,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-25,4.03,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-26,4.03,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-27,4.03,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-28,4.01,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-29,3.99,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-11-30,4.03,0.001,4.61847,1.0,3.206,0.865552090909091,5.63,7.54,2.54,1.51
2005-12-01,4.03,0.001,4.63732,1.0,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-02,4.0,0.001,4.63732,1.0,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-03,4.0,0.001,4.63732,1.0,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-04,4.0,0.001,4.63732,1.0,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-05,4.02,0.001,4.63732,1.0,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-06,3.97,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-07,3.98,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-08,4.09,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-09,4.16,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-10,4.16,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-11,4.16,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-12,4.24,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-13,4.23,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-14,4.26,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-15,4.29,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-16,4.25,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-17,4.25,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-18,4.25,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-19,4.25,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-20,4.3,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-21,4.08,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-22,4.25,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-23,4.21,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-24,4.21,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-25,4.21,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-26,4.21,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-27,4.26,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-28,4.19,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-29,4.18,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-30,4.09,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2005-12-31,4.09,0.001,4.63732,1.25,3.35,0.9330752,5.63,7.66,2.55,1.69
2006-01-01,4.09,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-02,4.09,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-03,4.34,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-04,4.22,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-05,4.24,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-06,4.22,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-07,4.22,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-08,4.22,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-09,4.25,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-10,4.24,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-11,4.24,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-12,4.28,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-13,4.3,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-14,4.3,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-15,4.3,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-16,4.3,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-17,4.32,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-18,4.24,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-19,4.23,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-20,4.24,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-21,4.24,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-22,4.24,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-23,4.26,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-24,4.28,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-25,4.36,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-26,4.37,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-27,4.42,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-28,4.42,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-29,4.42,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-30,4.48,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-01-31,4.47,0.001,4.60368,1.25,3.42,0.924489476190476,5.63,7.64,2.52,1.83
2006-02-01,4.47,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-02,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-03,4.51,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-04,4.51,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-05,4.51,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-06,4.51,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-07,4.47,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-08,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-09,4.52,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-10,4.51,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-11,4.51,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-12,4.51,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-13,4.44,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-14,4.45,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-15,4.5,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-16,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-17,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-18,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-19,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-20,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-21,4.54,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-22,4.49,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-23,4.47,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-24,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-25,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-26,4.48,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-27,4.52,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-02-28,4.52,0.001,4.58199,1.25,3.63,0.9967605,5.61,7.53,2.57,1.93
2006-03-01,4.52,0.002,4.58741,1.25,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-02,4.5,0.002,4.58741,1.25,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-03,4.51,0.002,4.58741,1.25,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-04,4.51,0.002,4.58741,1.25,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-05,4.51,0.002,4.58741,1.25,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-06,4.51,0.002,4.58741,1.25,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-07,4.51,0.002,4.58741,1.25,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-08,4.51,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-09,4.51,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-10,4.51,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-11,4.51,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-12,4.51,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-13,4.52,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-14,4.51,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-15,4.47,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-16,4.55,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-17,4.6,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-18,4.6,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-19,4.6,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-20,4.55,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-21,4.54,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-22,4.58,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-23,4.64,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-24,4.69,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-25,4.69,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-26,4.69,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-27,4.77,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-28,4.7,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-29,4.69,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-30,4.76,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-03-31,5.0,0.002,4.58741,1.5,3.76,1.11319943478261,5.61,7.49,2.72,1.96
2006-04-01,5.0,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-02,5.0,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-03,4.87,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-04,4.76,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-05,4.76,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-06,4.76,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-07,4.76,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-08,4.76,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-09,4.76,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-10,4.78,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-11,4.74,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-12,4.78,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-13,4.82,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-14,4.8,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-15,4.8,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-16,4.8,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-17,4.78,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-18,4.72,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-19,4.7,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-20,4.73,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-21,4.74,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-22,4.74,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-23,4.74,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-24,4.77,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-25,4.74,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-26,4.73,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-27,4.79,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-28,4.86,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-29,4.86,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-04-30,4.86,0.002,4.6296,1.5,3.96,1.17550216666667,5.69,7.47,2.82,2.05
2006-05-01,4.84,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-02,4.79,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-03,4.81,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-04,4.83,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-05,4.83,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-06,4.83,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-07,4.83,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-08,4.88,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-09,4.78,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-10,4.88,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-11,4.99,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-12,5.01,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-13,5.01,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
2006-05-14,5.01,0.02,4.7015,1.5,4.126,1.30199257142857,5.87,7.49,2.94,2.11
